id,loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,active_credit,emp_title,purpose,zip_code,addr_state
7705,200000,240,3300,2,1,0,444000,1,0,10,8.89,1,3654.65,17.84,22.24,1,315,Sales,debt_consolidation,982xx,WA
7706,50000,240,900,3,4,1,503000,0,0,10,13.16,0.01,18355,71.94,15.65,0,1,Sales Exective,credit_card,968xx,HI
7707,130000,300,1800,6,1,1,236000,1,0,10,10.11,0.01,13685.65,68.08,15,0,9,manager,debt_consolidation,751xx,TX
7708,250000,240,4200,3,1,0,402000,0,1,30,12.95,-0.01,19053.35,55.89,30.12,0,383,therapist ,debt_consolidation,027xx,MA
7709,210000,300,3200,6,2,1,298000,1,0,0,17.11,-0.01,866.83,0.79,21.65,1,0,Leasing Agent,medical,111xx,NY
7710,60000,240,1100,4,1,1,186000,1,0,20,14.84,0.01,5012.65,71.84,33.76,0,5,NYHRC,debt_consolidation,100xx,NY
7711,80000,240,1500,3,7,0,260000,0,0,30,20.05,-0.01,17410.83,64.44,27.76,0,6,Office Manager,medical,031xx,NH
7712,190000,300,2600,5,7,1,198000,1,0,20,10.95,0,20296.48,87.24,16.12,0,0,Sharna B Shachar Medical office,debt_consolidation,919xx,CA
7713,290000,300,4300,6,10,1,447000,1,0,20,15.16,0.99,7513.65,36.78,30.88,0,291,Systems Administrator,debt_consolidation,926xx,CA
7714,100000,240,1700,3,1,0,358000,1,1,10,14.05,-0.01,16936.17,43.19,47.65,1,539,Sr. Department Administrators,debt_consolidation,700xx,LA
7715,100000,240,1700,3,3,1,419000,1,0,20,9.05,0.01,14480.65,99.24,21.12,0,306,Attorney,debt_consolidation,920xx,CA
7716,350000,240,5800,2,10,0,856000,1,1,0,8.95,-0.01,17742.17,69.7,28.12,0,495,Executive,debt_consolidation,241xx,VA
7717,240000,240,4100,4,2,0,594000,0,0,10,16.95,0.01,24335.65,62.09,29.24,0,0,Just 12345 Store Corp,small_business,331xx,FL
7718,90000,240,1600,4,2,1,325000,1,0,20,20,-0.01,31071.35,26.5,47.76,1,293,assistant,debt_consolidation,782xx,TX
7719,140000,300,1800,4,6,0,422000,1,0,20,13,0.01,18941.48,96.04,33.88,0,329,Project manager,credit_card,605xx,IL
7720,60000,240,1000,1,8,2,194000,0,1,20,4,-0.01,4565.35,55.38,18.76,1,0,Phlebotomist,credit_card,376xx,TN
7721,30000,240,500,2,3,1,147000,0,1,20,10.89,0.99,5536.48,72.48,21.24,1,4,warehouse inbound,credit_card,461xx,IN
7722,100000,240,1800,4,10,2,274000,0,0,0,9,1.01,2968.52,55.98,23.12,1,283,hsr3,debt_consolidation,551xx,MN
7723,110000,300,1400,3,10,2,461000,1,0,10,23.95,2,9166.52,14.96,44,0,8,City of newyork,home_improvement,183xx,PA
7724,120000,300,1400,3,9,0,260000,1,0,20,11.05,1.01,10783.17,46.92,17.12,1,282,Fleet Administrator,debt_consolidation,430xx,OH
7725,350000,300,4800,5,9,1,690000,1,0,20,24.84,0.01,34678.35,25.44,44.76,0,324,New Hanover Regional Medical Center,debt_consolidation,284xx,NC
7726,130000,240,2000,2,9,0,312000,0,1,10,11.05,0.01,23553.17,81.48,18.12,1,0,Sales/Service,debt_consolidation,773xx,TX
7727,100000,240,1700,3,10,1,472000,1,1,0,5,4.01,6994.35,85.06,12.24,1,431,Registered Nurse,debt_consolidation,104xx,NY
7728,240000,300,2900,4,1,1,231000,1,0,40,12.05,0,10388.65,44.21,26.76,1,-9,Paralegal,debt_consolidation,115xx,NY
7729,190000,240,3000,1,3,0,494000,1,1,30,12.89,-0.01,19662.65,43.52,29.76,1,-555,Science Teacher,debt_consolidation,391xx,MS
7730,150000,240,2700,6,2,1,206000,1,0,10,5.16,-0.01,17566.52,51.71,7.76,0,-4,United Local Credit Union,debt_consolidation,937xx,CA
7731,130000,240,2400,5,1,2,194000,1,0,20,11,0,2967.17,57.56,25,0,2,Public Safety Dispatcher,debt_consolidation,959xx,CA
7732,180000,300,2300,5,10,1,229000,1,0,30,11,0,19308,85.72,23.88,1,5,Marketing Director,debt_consolidation,325xx,FL
7733,80000,240,1300,4,10,1,322000,0,0,20,13.89,0.01,11889.65,51.2,31.88,0,415,grocery mgr.,debt_consolidation,223xx,VA
7734,200000,300,2400,4,4,1,290000,1,0,20,13.95,1,16920.48,48.82,46.24,1,276,Respiratory therapist,debt_consolidation,920xx,CA
7735,40000,240,700,2,5,0,77000,0,0,10,6.16,0,3200.35,49.94,10.35,0,0,Security,other,302xx,GA
7736,200000,300,2400,3,3,0,269000,1,0,10,9.05,0,8818.17,36.41,23.65,0,-3,Ironworker,home_improvement,380xx,TN
7737,100000,240,1700,3,10,1,181000,0,0,20,8.89,0.98,4256,19.02,13.88,1,295,Appeals Service Coordinator,debt_consolidation,124xx,NY
7738,50000,240,800,2,3,1,60000,1,0,10,7.89,0.01,2027.65,57.81,13.24,0,1,Manager,credit_card,454xx,OH
7739,100000,240,1700,3,5,1,237000,0,0,0,7,0.01,5723.52,56.32,6.88,0,4,Shadey's+childcare+svcs,other,112xx,NY
7740,20000,240,400,3,1,1,128000,0,0,20,7,0,5947.83,52.1,7.88,0,332,valet,debt_consolidation,891xx,NV
7741,90000,300,900,1,1,1,112000,1,1,0,6.11,0.01,2472.83,13.12,9,0,284,Harvard University,major_purchase,021xx,MA
7742,170000,240,2900,3,10,0,291000,0,0,20,14,0,24758,82.06,40.88,0,3,Dean Health Plan ,debt_consolidation,535xx,WI
7743,110000,240,2000,4,1,0,241000,0,0,20,10.05,0.01,15730.83,88.94,26,0,332,Raven Transport,renewable_energy,454xx,OH
7744,240000,240,4500,6,9,0,248000,1,0,30,23,-0.01,24540.83,48.6,39.76,0,-1,Teacher,debt_consolidation,791xx,TX
7745,100000,240,1700,2,10,0,206000,1,0,20,4.89,0,2260.52,38.2,12.24,0,284,Iron Mountain Records Management,home_improvement,751xx,TX
7746,280000,300,3700,4,3,1,397000,1,0,10,6.95,0,5538.35,14.89,15,0,344,Dash LLC,wedding,010xx,MA
7747,20000,240,300,4,1,0,162000,0,0,20,10.89,-0.01,2148.83,76.92,23.24,0,302,lakeside memorial hospital,debt_consolidation,145xx,NY
7748,140000,300,1600,3,5,0,272000,0,0,30,5.95,-0.01,22380.35,68.59,9.76,1,276,Manager,debt_consolidation,347xx,FL
7749,240000,300,2900,3,2,0,375000,1,0,10,10.89,-0.01,664,5.61,27.24,1,0,general manager,home_improvement,210xx,MD
7750,250000,300,3300,5,10,0,362000,1,0,20,5.95,0.01,12121.65,90,12,0,332,US ARMY,other,765xx,TX
7751,120000,240,2000,3,7,0,121000,1,1,10,10.11,0.01,12018.48,94.09,16.65,0,541,Indian Spring Country Club,debt_consolidation,334xx,FL
7752,50000,240,1000,5,6,1,118000,1,0,10,13.89,0.01,8613.52,47.18,15,0,3,Technician,other,953xx,CA
7753,20000,240,400,2,2,2,232000,0,1,20,20.11,0,28682.17,75.12,38.35,0,356,Cash Application Lead,other,750xx,TX
7754,20000,240,500,5,10,2,185000,1,0,30,8.95,-0.01,27496.65,78.74,23.24,0,299,Omnitrans,other,923xx,CA
7755,30000,240,600,5,10,1,356000,1,0,10,7.95,0,14128.35,55.3,11.88,0,7,Quality Assurance Technition,other,275xx,NC
7756,130000,240,2500,7,1,0,178000,1,0,20,15.11,0.01,9815.83,68.34,15.65,1,2,Teacher,debt_consolidation,454xx,OH
7757,60000,240,900,1,2,1,244000,1,1,20,8.84,0.01,10940.48,68.68,21,1,7,ware house ,major_purchase,070xx,NJ
7758,70000,240,1200,1,4,0,965000,1,1,30,14.16,0.01,43802.17,73.5,27.76,1,372,Vice President,credit_card,018xx,MA
7759,40000,240,800,4,10,1,331000,1,0,20,4.11,0.99,-61.74,19,40.76,1,276,Legal Assistant,debt_consolidation,111xx,NY
7760,120000,300,1300,2,10,0,301000,1,1,20,6.89,1.01,16530.48,88.56,12.88,0,1,Fitness instructor,debt_consolidation,115xx,NY
7761,150000,240,2400,1,4,0,300000,1,1,20,10.11,0,5729.52,49.96,17.35,0,0,machinist leader,credit_card,760xx,TX
7762,100000,300,1200,3,2,0,536000,1,0,10,7.95,0.01,12943.17,61.32,18.88,0,296,SAPHOTONICS,debt_consolidation,945xx,CA
7763,120000,240,2000,2,10,0,378000,1,1,10,7.05,-0.01,31426,97.54,34,0,366,Mclaren greater Lansing,debt_consolidation,488xx,MI
7764,160000,240,2900,4,5,2,194000,1,0,30,10.89,0,22340.52,38.74,12.88,1,-5,MSK Management group ,other,334xx,FL
7765,60000,240,1100,3,10,1,111000,0,0,20,10.95,0.01,5371.17,32.22,27.76,0,326,BOOKKEEPER,credit_card,035xx,NH
7766,60000,240,1000,4,8,0,290000,1,0,20,9.89,0.01,19981.52,72.1,17.65,1,-4,Logistics manager,home_improvement,809xx,CO
7767,250000,300,3300,5,5,1,503000,1,0,20,5.05,-0.01,20133,148,6.88,1,-6,VP of MultiFamily Investments,debt_consolidation,940xx,CA
7768,100000,240,1800,4,8,0,455000,0,0,10,9,0,8254.17,77.69,36.76,0,288,aldi,medical,113xx,NY
7769,60000,240,1100,5,8,1,138000,1,0,30,6.11,-0.01,13174.17,58.52,10.24,0,344,Policy collator,other,088xx,NJ
7770,120000,240,2100,3,8,1,228000,1,0,30,12.89,0,9752.17,60.8,33,0,276,Nucsafe Inc,debt_consolidation,377xx,TN
7771,120000,300,1500,4,6,0,244000,0,0,30,6.11,0.01,5281.35,89.89,21,1,319,Mechanic,other,446xx,OH
7772,110000,300,1400,5,7,0,325000,1,0,10,7.84,2,4763,63.02,14.76,1,297,Office Services Supervisor 2,debt_consolidation,553xx,MN
7773,30000,300,400,4,5,0,190000,1,0,10,7.89,0,1083.35,17.96,14.12,0,8,Assistant store manager,home_improvement,230xx,VA
7774,40000,300,400,3,2,2,175000,0,0,20,11.95,0.99,15645.65,56.01,19.12,0,-505,U S Dept of Commerce,home_improvement,339xx,FL
7775,100000,240,2000,6,1,0,247000,1,0,10,11.05,0.01,1255.35,8.84,18.88,0,-2,Financial Representative,debt_consolidation,535xx,WI
7776,180000,240,3300,4,1,0,246000,0,0,20,10.95,-0.01,9981.48,88.81,20,0,311,FIRESTONE COMPLETE AUTO CARE,debt_consolidation,761xx,TX
7777,60000,240,1100,3,2,1,150000,1,1,20,10.95,0.01,6452.52,23.56,14.88,0,355,waltcoinc,credit_card,532xx,WI
7778,80000,240,1200,1,3,0,223000,1,1,10,8.89,0.01,6625.83,71.2,20.88,1,4,AML Investigator,debt_consolidation,232xx,VA
7779,350000,300,4500,5,10,0,903000,1,0,10,6.89,-0.01,-213.83,-0.36,20.24,0,402,JPMorgan,debt_consolidation,068xx,CT
7780,80000,240,1300,3,3,1,347000,1,0,30,26.89,0.01,22428,57.08,47.24,0,312,AGM,credit_card,330xx,FL
7781,30000,240,500,3,1,0,210000,0,0,20,5.95,-0.01,16814.17,71.8,12.76,1,285,Taco Mac ,other,282xx,NC
7782,350000,300,4400,5,1,0,778000,1,0,30,22,0.01,37767,81.64,39.12,1,353,Account Executive,debt_consolidation,891xx,NV
7783,160000,240,2600,2,10,0,275000,0,1,30,7.05,-0.01,38411.35,92.78,19.24,0,533,D.A.Development,debt_consolidation,983xx,WA
7784,200000,300,2500,3,1,0,322000,1,1,30,11,0.01,51211.17,87.62,28,0,394,Cantor Gaming,credit_card,891xx,NV
7785,160000,300,1900,3,5,0,250000,1,0,20,15.95,0,2297.83,10.44,25,1,9,Insurance Agent,debt_consolidation,894xx,NV
7786,150000,300,1800,3,10,1,344000,1,0,20,9.11,-0.01,13530.83,58.66,16.12,1,0,Projects Accountant,debt_consolidation,130xx,NY
7787,160000,240,2900,3,6,0,253000,0,0,30,13.05,-0.01,9596.17,41.24,18.12,0,305,Chef,credit_card,300xx,GA
7788,300000,240,4800,2,2,0,336000,1,1,10,3.95,-0.01,36266,95.16,6.88,1,393,Manager: Instructional Design and Dev.,credit_card,040xx,ME
7789,100000,240,1700,3,6,1,244000,1,0,30,13.89,-0.01,8327.17,68.29,20,0,0,Garco Emergency Communications Authority,credit_card,816xx,CO
7790,40000,240,600,3,1,1,151000,1,0,30,7.89,0,9616.17,80.14,11.65,0,-5,Data entry operator ,credit_card,920xx,CA
7791,190000,300,2600,5,3,1,497000,1,0,10,7.89,0,36404,64.52,15,0,-5,"Harris Teeter,Inc.",credit_card,201xx,VA
7792,110000,240,1900,2,7,1,162000,1,1,20,8,0.01,13249.65,95.71,18.12,0,2,Dental assistant,credit_card,223xx,VA
7793,110000,300,1500,5,2,1,155000,1,0,20,7.05,-0.01,3013.52,32.1,9.88,0,1,Human Resources ,debt_consolidation,770xx,TX
7794,150000,300,1900,4,10,1,315000,1,0,20,7.16,0.01,27882.83,87.84,22.76,0,381,Case Manager,debt_consolidation,336xx,FL
7795,240000,300,3100,5,10,0,240000,1,0,10,14.89,-0.01,20479.83,71.84,43.88,0,-5,empire electric,debt_consolidation,813xx,CO
7796,60000,240,1100,3,2,1,290000,0,0,20,8.16,0,4758.48,49,11.65,1,-6,Licensed Nurse,medical,945xx,CA
7797,70000,240,1300,3,10,1,237000,1,0,20,14.11,-0.01,17413.83,47.31,20.35,0,-6,Office Depot,debt_consolidation,300xx,GA
7798,100000,240,1600,3,4,0,194000,1,0,10,8.05,0,7970.35,49.04,8.76,1,6,Operator,debt_consolidation,704xx,LA
7799,130000,240,2000,1,10,0,197000,1,1,30,16,0.01,21042.35,63.48,27,1,5,Quality Control Department,credit_card,381xx,TN
7800,150000,240,2500,2,10,2,272000,0,1,0,5.89,1,6792.35,70.81,18.76,0,-9,Rs Precision Inc.,house,928xx,CA
7801,250000,300,2600,2,3,0,454000,1,0,20,22.89,-0.01,29793,42.26,45.35,1,427,Registered Nurse Case Manager,debt_consolidation,840xx,UT
7802,140000,300,1800,5,8,1,280000,1,0,20,11.89,-0.01,8744.65,66.74,27.24,1,274,Sr. Administrative assistant,debt_consolidation,207xx,MD
7803,30000,240,500,2,10,0,371000,1,1,20,9.95,0.01,7247.65,72.28,34,0,323,Los Angeles Unified Schools,debt_consolidation,906xx,CA
7804,80000,240,1600,5,4,1,155000,1,0,30,6.89,0,5715.35,56.88,7,0,6,Production Scheduler,debt_consolidation,928xx,CA
7805,160000,300,2300,6,10,0,235000,1,0,10,7.11,0.01,4033,76.1,20.65,1,319,St. Luke's Hospital,other,180xx,PA
7806,130000,240,2200,4,5,1,275000,0,0,0,6.89,-0.01,3018.35,34.98,14.88,0,-6,MANAGER,house,782xx,TX
7807,80000,240,1300,3,8,0,237000,0,0,20,4.95,0.01,7368,83.04,12.88,0,0,Fruit of the Loom,credit_card,426xx,KY
7808,10000,240,200,6,1,1,50000,0,0,10,9.05,0,659.35,67.9,9.12,0,-3,PNC BANK,other,070xx,NJ
7809,200000,300,2700,5,1,0,245000,1,0,30,9.11,0.01,18455.83,74.86,13.65,0,-4,Route Trainer,debt_consolidation,462xx,IN
7810,80000,240,1200,2,10,0,174000,1,1,20,10.95,-0.01,24590.65,74.58,18.88,0,315,Aviation Repair Technologies,debt_consolidation,723xx,AR
7811,200000,300,2700,5,3,1,556000,1,0,10,17.05,-0.01,24876.65,71.38,27.88,0,414,L.A. Dept of Water and Power,debt_consolidation,900xx,CA
7812,70000,240,1200,3,2,0,231000,1,0,10,4.95,0,6226.83,99.96,18.88,0,272,herrs snack foods,debt_consolidation,124xx,NY
7813,80000,240,1300,2,1,0,209000,1,0,20,8.11,0,1434.65,7.54,23,1,273,Customs Analyst,debt_consolidation,461xx,IN
7814,200000,300,2900,7,1,0,643000,1,0,10,19.95,0,20807.65,79,31.24,0,388,Software Developer,other,208xx,MD
7815,200000,300,2700,4,7,1,251000,1,0,20,10,0.98,6756.65,40.54,15.12,0,0,Mechanic ,debt_consolidation,085xx,NJ
7816,250000,300,2700,2,10,2,435000,0,0,30,23.11,0,11601.65,27.36,46.65,1,328,Respiratory therapist/supervisor ,debt_consolidation,480xx,MI
7817,100000,240,1800,3,4,1,157000,0,0,20,11.95,0.01,9461,52.66,20.88,0,325,TGM Communities,credit_card,430xx,OH
7818,230000,240,4400,5,7,1,327000,1,0,10,10.11,0.01,17639.17,69.94,22,0,-1,School district of philadelphia,debt_consolidation,190xx,PA
7819,190000,300,2600,5,10,0,428000,1,0,30,10.89,-0.01,10294.52,73.9,16,1,0,General Manager,debt_consolidation,371xx,TN
7820,20000,240,400,3,10,0,169000,0,0,30,12.16,1.99,10871.17,84.01,32.24,1,301,Administrative,vacation,146xx,NY
7821,200000,240,3700,5,7,1,378000,1,0,30,10.11,0.01,9246.17,77.74,22.76,0,300,jiw,debt_consolidation,951xx,CA
7822,80000,240,1300,1,5,1,181000,1,1,10,7.16,0.01,7275.65,36.24,9.88,0,11,Truck driver,credit_card,273xx,NC
7823,130000,240,2200,3,1,1,594000,1,0,20,15,0.99,9387.65,47.7,23.24,1,5,Registered Nurse,credit_card,908xx,CA
7824,120000,240,2000,2,2,1,288000,0,0,30,17,0.01,16717,48.24,20.24,1,0,Associate,credit_card,221xx,VA
7825,200000,300,2400,3,1,1,200000,1,0,20,10.05,0,4828.35,19.22,14.88,0,-8,Clinton Community Schools,other,492xx,MI
7826,120000,240,2000,2,4,1,400000,1,1,10,12.89,0,45545.48,77.64,19.24,1,312,US NAVY,debt_consolidation,930xx,CA
7827,80000,240,1300,2,3,0,181000,0,0,10,13.84,0,4486.35,32.41,27.76,0,1,Buyer,debt_consolidation,232xx,VA
7828,40000,240,800,4,4,1,198000,0,0,10,6.89,1,2864,45.02,8.88,1,1,Program Supervisor,debt_consolidation,974xx,OR
7829,270000,300,3300,5,10,0,480000,1,0,20,12.11,-0.01,16087.65,57.09,42.76,0,308,tx dept of public safety,debt_consolidation,786xx,TX
7830,140000,300,1800,4,10,0,266000,1,0,10,8.89,0.01,5282.52,38.29,12.12,1,-7,Data Technician,credit_card,301xx,GA
7831,210000,300,2900,6,4,1,391000,1,0,10,10.16,0.01,7151.35,45.64,22.24,1,5,Cnc programmer ,debt_consolidation,926xx,CA
7832,70000,240,1000,4,1,1,311000,0,0,10,9,0.01,24815.52,71.41,26.12,0,5,Cessna Aircraft,credit_card,672xx,KS
7833,180000,300,2600,6,8,0,203000,1,0,20,8.89,1,5199.52,35.39,25.24,0,300,Area Pet Trainer,credit_card,802xx,CO
7834,50000,240,800,2,7,1,297000,0,0,10,10.89,0.99,8744.52,21.04,30.65,0,346,Teacher of the Blind,car,244xx,VA
7835,40000,240,800,4,7,0,165000,0,0,30,12.95,0.01,13472,68.86,44,0,310,Pharmacy Technician ,other,068xx,CT
7836,50000,240,900,4,4,1,246000,1,0,20,7.89,0,5042.65,85.26,31.35,0,292,Bank of America,debt_consolidation,927xx,CA
7837,160000,300,2300,5,2,0,182000,1,0,20,10.05,-0.01,14131,95.04,14.88,1,-2,Petsmart,debt_consolidation,384xx,TN
7838,150000,300,1900,4,10,0,310000,0,0,10,8.95,0.01,43149.35,79.91,20.24,0,434,Attorney,debt_consolidation,492xx,MI
7839,80000,240,1200,2,5,0,169000,1,0,10,7.16,1.01,1857.35,23.76,19.24,0,390,Stock picker Trainer,debt_consolidation,374xx,TN
7840,120000,240,2000,3,7,1,252000,1,0,10,8.16,0.99,7377.65,34.1,32,0,293,Executive Assistant,credit_card,224xx,VA
7841,110000,300,1500,5,9,0,269000,1,0,20,12.89,0.01,12180.35,58.64,23,1,6,Project Manager,debt_consolidation,481xx,MI
7842,100000,240,1700,2,10,0,292000,1,0,20,19.16,0,11005,36.94,37.88,1,474,Business system coordinator,debt_consolidation,720xx,AR
7843,100000,240,1700,4,4,0,194000,0,0,20,8,0,5534.17,46.7,17.24,0,288,specialized treatment coordinator,debt_consolidation,496xx,MI
7844,40000,240,800,5,7,0,145000,1,0,20,5.11,1,532.17,16.38,24.76,0,413,Admin. Asst.,other,480xx,MI
7845,150000,240,2300,2,10,2,435000,1,1,30,20.89,0,101218.48,59.68,47.76,1,461,IT Specialist,debt_consolidation,550xx,MN
7846,200000,300,2300,3,4,0,219000,1,1,30,11.11,0,22757.83,66.42,24.12,0,365,Drafter,debt_consolidation,535xx,WI
7847,100000,240,1700,3,10,0,288000,0,0,20,14.11,0.01,18184.65,56.94,21.24,0,275,Attorney General,debt_consolidation,985xx,WA
7848,50000,240,800,2,1,0,510000,1,1,10,12,0,6256.35,73.5,20.12,1,4,Electronics Technician,credit_card,264xx,WV
7849,220000,300,2800,5,10,1,241000,1,0,30,10.05,0,7499.65,45.96,33.88,0,314,Juvenile Detention Officer,debt_consolidation,785xx,TX
7850,100000,300,1200,4,1,1,172000,1,0,20,9.89,-0.01,5103.35,69.58,12.12,0,1,Sales Specialist Millwork,debt_consolidation,087xx,NJ
7851,90000,240,1400,1,10,1,182000,1,1,30,8,-0.01,9585.48,75.44,16.88,0,413,Henry Ford Community College + 2nd job,credit_card,483xx,MI
7852,130000,300,1700,4,10,1,425000,1,0,30,9.11,-0.01,8173,37.69,27.88,0,498,IT Specialist,other,404xx,KY
7853,350000,300,4700,5,1,1,625000,1,0,30,14,0,27848.65,97.68,23.12,1,-7,"Director, Clinical Trial Office",credit_card,021xx,MA
7854,30000,240,500,6,1,1,175000,1,0,20,5,0.01,2506.35,92.18,6.65,1,0,Office Assistant II,moving,952xx,CA
7855,100000,240,1700,3,2,1,183000,1,0,20,6.89,0,17828.48,70.4,14.12,0,0,Apprentice Electrician,debt_consolidation,950xx,CA
7856,200000,300,3000,7,10,0,381000,1,0,10,10.05,0.99,8264.83,22.98,30,1,3,Imaging Coding and reimbursement coordin,debt_consolidation,300xx,GA
7857,100000,240,1900,4,1,0,210000,1,0,10,6.89,0.01,6975,77.92,8.65,1,3,surface vehicle mechanic,debt_consolidation,857xx,AZ
7858,300000,240,5000,3,3,1,335000,1,0,30,9.05,0,5955.65,26.69,27.24,1,319,Field technician,debt_consolidation,606xx,IL
7859,10000,240,200,4,1,1,71000,0,0,20,7.05,-0.01,4428,57.02,9.12,0,-7,cashier,car,060xx,CT
7860,200000,240,3600,3,10,0,282000,1,0,30,13.11,0.01,11937.83,79.41,35.88,0,2,WalMart DC 6008,credit_card,656xx,MO
7861,100000,300,1300,5,7,2,160000,1,0,20,7,-0.01,8265.83,94.7,15.24,0,333,Ricoh USA,debt_consolidation,310xx,GA
7862,80000,300,1000,2,4,0,138000,0,0,0,12.05,0,21.35,2,22.12,0,-5,TIB Bank,home_improvement,339xx,FL
7863,100000,300,1300,4,3,1,428000,1,0,10,5.84,1.01,7729.65,80.62,10,0,280,General Manager,house,977xx,OR
7864,110000,300,1400,4,4,1,240000,1,0,40,9.89,-0.01,13098.52,71.12,22.76,0,5,truck driver,debt_consolidation,700xx,LA
7865,100000,240,1600,4,4,1,290000,0,0,20,11,1,9930.35,91.22,23.76,0,348,The Ritz-Carlton,debt_consolidation,801xx,CO
7866,100000,240,1800,5,5,2,386000,0,0,10,8.95,0,15918,100.92,15.65,0,347,Sampson Community College,credit_card,283xx,NC
7867,190000,240,3500,5,6,1,297000,1,0,20,7.05,1,595,6.12,9,0,-8,controller,small_business,850xx,AZ
7868,190000,300,2600,5,10,0,629000,1,0,30,28.89,0,20542,60.86,62.24,0,455,project specialist,credit_card,117xx,NY
7869,100000,240,1900,4,1,1,180000,0,0,20,13.89,0.01,4490.65,55.38,33.76,1,276,Aveda,other,900xx,CA
7870,150000,240,2500,2,4,1,581000,0,0,10,5.11,-0.01,3510.52,45.86,22,0,3,Aaron's Sales & Leasing,debt_consolidation,970xx,OR
7871,180000,240,3000,1,10,1,238000,0,1,20,16.05,-0.01,15379.83,27.71,28.88,0,284,CIS TRADING SYSTEM,debt_consolidation,100xx,NY
7872,220000,300,3200,6,2,1,404000,1,0,10,7.95,0.99,18198.35,74.56,14,1,-6,Computer Systems Administrator,debt_consolidation,926xx,CA
7873,10000,240,200,3,5,2,507000,0,0,30,19.95,0.01,73243.48,83.1,35.88,1,409,Supply System Analyst,medical,221xx,VA
7874,120000,300,1500,4,6,0,279000,1,0,10,7.84,0.01,11931.35,84.34,12.76,0,4,Musashi,debt_consolidation,490xx,MI
7875,90000,240,1600,5,7,1,778000,1,0,10,3.89,0.01,-106.91,0.48,12.12,0,301,Hunton & Williams LLP,debt_consolidation,225xx,VA
7876,100000,240,1600,2,3,1,172000,0,1,20,7,0,9507.48,73.42,10.35,1,295,engineering,debt_consolidation,347xx,FL
7877,120000,240,2000,2,3,1,907000,1,0,10,18.05,1.01,8063.17,54.96,20.76,0,284,Fluor Government Group,small_business,751xx,TX
7878,140000,300,1900,6,10,0,303000,1,0,30,23.11,0.99,5757.35,37.3,81.35,1,-3,records clerk,debt_consolidation,210xx,MD
7879,50000,240,800,2,10,0,444000,1,0,10,10.95,0,4194.17,22.92,53.12,1,432,employment program representative,credit_card,957xx,CA
7880,200000,240,3400,3,1,1,244000,1,1,10,12.95,0,10467,21.04,20,0,438,Systems Administrator,debt_consolidation,073xx,NJ
7881,150000,240,2400,1,10,0,264000,1,1,40,14,0,8895.17,15.46,35,1,344,Jail Administrator ,debt_consolidation,391xx,MS
7882,150000,240,2600,3,10,0,392000,0,1,20,12.05,0.01,14624,80.49,24.76,0,409,livingston area transportation service,debt_consolidation,148xx,NY
7883,210000,300,2800,5,9,0,526000,1,0,10,10.16,0,9756.35,54.59,22.24,0,-5,Business Banker,home_improvement,805xx,CO
7884,70000,240,1200,3,7,2,290000,0,1,30,11,-0.01,23714.65,99.74,27.76,1,444,Accountant,debt_consolidation,060xx,CT
7885,200000,240,3000,1,1,0,665000,0,1,20,14.16,0,61761,61.34,28.24,1,419,Manager,credit_card,558xx,MN
7886,200000,300,2000,2,1,1,244000,1,0,10,12.11,0,15340.52,23.66,16.76,0,304,IT,home_improvement,113xx,NY
7887,60000,240,1100,4,3,1,186000,0,0,30,18,0.01,5108.35,55.9,35.12,1,404,Training Specialist,debt_consolidation,290xx,SC
7888,20000,240,300,3,10,0,272000,0,0,20,12.89,-0.01,11766.65,33.79,44.24,0,303,Office Manager,other,338xx,FL
7889,30000,240,600,4,3,2,180000,1,0,20,13.11,0.01,2471.83,75.06,20.76,1,10,Financial Services Counselor,debt_consolidation,140xx,NY
7890,30000,240,500,5,5,0,269000,0,0,0,2.95,-0.01,3197.65,36.9,11,0,312,Carlisle FoodService Products,other,731xx,OK
7891,50000,240,800,2,10,1,243000,0,0,20,9.95,-0.01,3265.65,16.2,27.76,1,5,TEAM CHIEF,debt_consolidation,857xx,AZ
7892,200000,300,2500,3,1,0,365000,1,1,20,15.11,0,30632,60.76,22.12,1,390,Federal Mogul,debt_consolidation,483xx,MI
7893,70000,240,1200,2,2,1,121000,0,0,20,9.16,0.01,6418.35,55.86,13.76,1,-2,P.E. Teacher,credit_card,913xx,CA
7894,90000,240,1400,2,3,2,124000,1,0,30,7.89,0,13064.35,43,16.88,0,441,Publix,debt_consolidation,342xx,FL
7895,200000,300,2200,2,2,1,424000,1,0,10,4,0.01,23064.48,47.54,7.88,0,297,System Administrator,debt_consolidation,100xx,NY
7896,240000,300,3200,5,1,0,274000,0,0,30,25,0.01,12666.52,52.32,63,1,292,Accountant,credit_card,476xx,IN
7897,180000,240,2700,1,10,0,249000,1,1,10,11.11,0.01,4301.48,12.09,25.76,0,306,Clark County School District,home_improvement,891xx,NV
7898,160000,300,2000,5,10,0,275000,1,0,10,6.95,0.01,5942.83,66.12,10.12,0,347,jacobsen homes,credit_card,349xx,FL
7899,120000,240,2100,3,8,0,328000,0,0,20,16.11,0.01,13719,62.34,19.65,0,-1,Manorcare,credit_card,672xx,KS
7900,160000,240,2700,3,10,1,566000,1,0,10,6.11,0.01,28532.65,65.56,18,1,335,System admin 3,debt_consolidation,946xx,CA
